Length,Material,Vel_Liv,Vel_Pes,Carriles,Tipo,Nombre,Start,,End,
91.590921,Pavimento,109,79,1,Ruta,RN 89,-60.746917,-26.705794,-61.298134,-27.360140
58.020772,Pavimento,109,79,1,Ruta,RN 95,-60.667636,-27.282510,-60.417704,-26.812341
2.84523,SIN DATO,,,,Ruta,RP 6,-60.667636,-27.282510,-60.638931,-27.283382
6.351727,Pavimento,60,45,1,Avenida,RP 11,-60.572594,-31.710064,-60.519016,-31.743296
4.355623,Pavimento,60,45,1,Avenida,RP 11,-60.519016,-31.743296,-60.479323,-31.760839
6.882812,Pavimento,109,79,,Ruta,RN 12,-60.479323,-31.760839,-60.407834,-31.769955
45.521414,Pavimento,112,80,1,AutovIa en construccion,RN 18,-60.407834,-31.769955,-59.952902,-31.850769
49.454176,Pavimento,109,79,1,Ruta,RN 12,-60.407834,-31.769955,-59.960865,-31.567004
37.269445,Pavimento,109,79,1,Ruta,RN 12,-60.268762,-32.039136,-60.479323,-31.760839
6.361833,Pavimento,60,45,1,Avenida,RP 1,-60.574028,-31.602531,-60.527409,-31.563910
16.363423,Pavimento,109,79,1,Ruta,RP 131,-60.133942,-31.965061,-60.268762,-32.039136
23.221667,Pavimento,109,79,1,Ruta,RP 32,-60.133942,-31.965061,-59.952902,-31.850769
64.497322,Pavimento,109,79,1,Ruta,RN 12,-59.780450,-32.392403,-60.268762,-32.039136
31.967806,Pavimento,109,79,1,Ruta,RP 32,-59.952902,-31.850769,-59.883154,-31.579358
76.029295,Pavimento,112,80,1,AutovIa en construccion,RN 18,-59.952902,-31.850769,-59.173015,-31.807831
7.503118,Pavimento,109,79,1,Ruta,RN 127,-59.960865,-31.567004,-59.883154,-31.579358
87.486447,Pavimento,109,79,1,Ruta,RN 12,-59.960865,-31.567004,-59.613898,-30.859423
68.359924,Pavimento,109,79,1,Ruta,RN 127,-59.883154,-31.579358,-59.260826,-31.288202
6.61307,Pavimento,109,79,1,Ruta,RN 12,-59.272846,-33.164040,-59.316160,-33.127265
96.022318,Pavimento,109,79,1,Ruta,RP 11,-59.316160,-33.127265,-60.111424,-32.641840
88.733381,Pavimento,109,79,1,Ruta,RN 12,-59.316160,-33.127265,-59.308641,-32.352097
3.03362,Pavimento,109,79,1,Ruta,RP 11,-60.111424,-32.641840,-60.132599,-32.621170
0.047779,Pavimento,109,79,1,Ruta,RP 39,-59.308641,-32.352097,-59.309147,-32.352131
0.082808,Pavimento,109,79,,Ruta,RN 12,-59.308641,-32.352097,-59.308773,-32.351528
46.320722,Pavimento,109,79,1,Ruta,RN 12,-59.308773,-32.351528,-59.780450,-32.392403
0.07557,Pavimento,109,79,1,Ruta,RP 6,-59.308773,-32.351528,-59.309147,-32.352131
63.073385,Pavimento,109,79,1,Ruta,RP 6,-59.173015,-31.807831,-59.308773,-32.351528
14.138728,Pavimento,112,80,1,AutovIa en construccion,RN 18,-59.173015,-31.807831,-59.027226,-31.808289
16.668945,SIN DATO,,,1,Ruta,RP 39,-59.142494,-32.315613,-59.308641,-32.352097
59.054086,Pavimento,109,79,1,Ruta,RP 6,-59.260826,-31.288202,-59.173015,-31.807831
59.86492,Pavimento,109,79,1,Ruta,RN 127,-59.260826,-31.288202,-58.786043,-30.951790
62.964504,Pavimento,109,79,1,Ruta,RN 11,-60.736046,-31.626626,-60.722923,-31.068746
8.627217,SIN DATO,,,,Autopista,RP GRA,-60.736046,-31.626626,-60.799928,-31.667311
37.502591,Pavimento,109,79,1,Ruta,RN 11,-60.722923,-31.068746,-60.574323,-30.771134
41.704577,Pavimento,109,79,1,Ruta,RP 1,-60.253464,-31.289392,-60.527409,-31.563910
150.277227,Pavimento,109,79,1,Ruta,RN 11,-60.574323,-30.771134,-60.211811,-29.485179
6.280351,Pavimento,109,79,1,Ruta,RP 1,-60.243034,-31.234531,-60.253464,-31.289392
3.212868,Pavimento,109,79,1,Ruta,RP 1,-60.213638,-31.221201,-60.243034,-31.234531
6.112245,Pavimento,109,79,1,Ruta,RP 1,-60.162460,-31.207886,-60.213638,-31.221201
59.981468,Pavimento,109,79,1,Ruta,RP 6,-59.613898,-30.859423,-59.260826,-31.288202
13.21851,Pavimento,109,79,1,Ruta,RN 12,-59.613898,-30.859423,-59.579997,-30.744344
155.439786,Pavimento,109,79,,Ruta,RN 98,-60.211811,-29.485179,-61.743498,-29.220089
66.372714,Pavimento,109,79,1,Ruta,RN 11,-60.211811,-29.485179,-59.662619,-29.166512
86.491416,Pavimento,109,79,1,Ruta,RN 12,-59.579997,-30.744344,-59.524098,-29.998206
107.004976,Pavimento,109,79,1,Ruta,RN 12,-59.524098,-29.998206,-59.242047,-29.137761
0.756708,SIN DATO,,,,Ruta,RP 28,-58.771767,-30.353067,-58.770508,-30.346329
0.995612,SIN DATO,,,,Ruta,RP 28,-58.770508,-30.346329,-58.768871,-30.337461
1.059072,SIN DATO,,,,Ruta,RP 28,-58.768871,-30.337461,-58.767128,-30.328028
1.20292,SIN DATO,,,,Ruta,RP 28,-58.767128,-30.328028,-58.767040,-30.317368
1.263603,SIN DATO,,,,Ruta,RP 28,-58.767040,-30.317368,-58.768864,-30.306080
10.827161,SIN DATO,,,,Ruta,RP 28,-58.768864,-30.306080,-58.787125,-30.210535
4.792882,SIN DATO,,,,Ruta,RP 23,-58.787125,-30.210535,-58.795952,-30.168240
1.489732,SIN DATO,,,,Ruta,RP 23,-58.795952,-30.168240,-58.799835,-30.155842
3.818479,SIN DATO,,,,Ruta,RP 23,-58.799835,-30.155842,-58.819065,-30.125738
2.728437,Pavimento,109,79,1,Ruta,RP 126,-58.819065,-30.125738,-58.792233,-30.118069
2.600825,Pavimento,109,79,1,Ruta,RP 126,-58.792233,-30.118069,-58.766106,-30.112318
4.85461,SIN DATO,,,,Ruta,RP 13,-62.859352,-29.231949,-62.908760,-29.226755
6.014195,SIN DATO,,,,Ruta,RP 13,-62.800858,-29.214310,-62.859352,-29.231949
3.235698,SIN DATO,,,,Ruta,RP 13,-62.769951,-29.203735,-62.800858,-29.214310
5.851588,SIN DATO,,,,Ruta,RP 13,-62.717442,-29.177967,-62.769951,-29.203735
1.52863,SIN DATO,,,,Ruta,RP 13,-62.703690,-29.171293,-62.717442,-29.177967
3.45599,SIN DATO,,,,Ruta,RP 13,-62.672646,-29.156136,-62.703690,-29.171293
2.937006,SIN DATO,,,,Ruta,RP 13,-62.672646,-29.156136,-62.650769,-29.139035
45.925095,Tierra,59,43,,Ruta,RN 98,-62.322924,-28.989250,-62.650769,-29.139035
19.182569,Pavimento,109,79,,Ruta,VE SD,-62.844426,-28.453773,-62.967060,-28.583805
0.609474,Pavimento,109,79,1,Ruta,RP 21,-62.839665,-28.457314,-62.844426,-28.453773
73.912468,Pavimento,109,79,1,Ruta,RP 21,-62.270847,-28.890415,-62.839665,-28.457314
13.332527,Pavimento,109,79,1,Ruta,RN 98,-62.261424,-28.894977,-62.322924,-28.989250
1.066395,Pavimento,109,79,,Ruta,RN 98,-62.261424,-28.894977,-62.270847,-28.890415
64.059447,Pavimento,109,79,1,Ruta,RN 98,-61.743498,-29.220089,-62.261424,-28.894977
184.308947,Pavimento,109,79,1,Ruta,RN 95,-61.743498,-29.220089,-61.114118,-27.835246
1.095281,Pavimento,109,79,1,Ruta,RN 89,-62.421223,-27.657490,-62.432087,-27.657588
0.868896,Pavimento,109,79,,Ruta,RN 89,-62.412636,-27.657093,-62.421223,-27.657490
42.391227,Pavimento,109,79,1,Ruta,RP 6,-62.218914,-27.331930,-62.412636,-27.657093
71.271024,SIN DATO,,,1,Ruta,RP 5,-61.114118,-27.835246,-61.298134,-27.360140
52.886125,Pavimento,109,79,1,Ruta,RN 95,-61.114118,-27.835246,-60.745541,-27.556008
116.575683,Pavimento,109,79,1,Ruta,RN 89,-61.298134,-27.360140,-62.412636,-27.657093
33.368737,Pavimento,109,79,1,Ruta,RN 95,-60.745541,-27.556008,-60.667636,-27.282510
0.006319,Pavimento,109,79,,Ruta,RN 92,-62.822960,-25.819796,-62.822958,-25.819853
1.960346,SIN DATO,,,,Ruta,RP 6,-60.638931,-27.283382,-60.619132,-27.283601
2.036111,SIN DATO,,,,Ruta,RP 6,-60.619132,-27.283601,-60.598568,-27.283846
2.001427,SIN DATO,,,,Ruta,RP 6,-60.598568,-27.283846,-60.578354,-27.284069
2.002608,SIN DATO,,,,Ruta,RP 6,-60.578354,-27.284069,-60.558128,-27.284290
0.595952,SIN DATO,,,,Ruta,RP 6,-60.558128,-27.284290,-60.552109,-27.284357
72.871794,Pavimento,112,80,1,AutovIa,RN 36,-64.340324,-33.079962,-64.384650,-32.452357
12.80495,Pavimento,109,79,1,Ruta,RN 8,-64.249000,-33.133274,-64.379448,-33.163685
8.352607,Pavimento,109,79,1,Ruta,RN 36,-64.249000,-33.133274,-64.323071,-33.093173
2.186257,Pavimento,109,79,,Ruta,RN 36,-64.323071,-33.093173,-64.340324,-33.079962
19.84625,SIN DATO,,,,Ruta,RP 68,-64.384650,-32.452357,-64.543053,-32.360558
8.754389,Pavimento,112,80,1,AutovIa,RN 36,-64.384650,-32.452357,-64.357568,-32.377430
9.144233,Pavimento,109,79,1,Ruta,RP 23,-64.543053,-32.360558,-64.482872,-32.302147
15.738325,Pavimento,109,79,1,Ruta,RP E61,-64.482872,-32.302147,-64.400864,-32.205719
33.616316,Pavimento,70,48,,Ruta,RN 20,-64.495225,-31.422295,-64.679878,-31.550678
108.685925,Pavimento,99,70,1,Ruta,RN 38,-64.495225,-31.422295,-64.772880,-30.726894
15.808628,Pavimento,109,79,2,Ruta,RP 5,-64.357568,-32.377430,-64.361725,-32.242107
95.4833,Pavimento,112,80,1,AutovIa,RN 36,-64.357568,-32.377430,-64.315572,-31.652362
79.954292,Pavimento,109,79,2,Ruta,RP 5,-64.400864,-32.205719,-64.409851,-31.658386
5.950978,Pavimento,109,79,2,Ruta,RP 5,-64.361725,-32.242107,-64.400864,-32.205719
24.016573,Pavimento,112,80,1,AutovIa,RN 36,-64.315572,-31.652362,-64.202953,-31.465887
37.539038,Pavimento,109,79,,Ruta,RP C 4,-64.315572,-31.652362,-63.920076,-31.642234
9.071539,Pavimento,109,79,,Ruta,RP C 4,-64.409851,-31.658386,-64.315572,-31.652362
28.577752,Pavimento,112,80,2,AutovIa,RP 5,-64.409851,-31.658386,-64.221499,-31.463630
25.950062,SIN DATO,,,,Ruta,RP C 4,-64.424030,-31.455131,-64.409851,-31.658386
11.330376,Pavimento,56,42,1,Avenida,RN 38,-64.424030,-31.455131,-64.495225,-31.422295
5.718059,Pavimento,109,79,,Ruta,RN A01,-64.221499,-31.463630,-64.252134,-31.432970
2.761668,Pavimento,60,45,2,Avenida,RP 5,-64.221499,-31.463630,-64.199071,-31.447797
1.780306,Pavimento,138,80,,Autopista,RN A01,-64.202953,-31.465887,-64.221499,-31.463630
2.062873,Pavimento,60,45,1,Avenida,RN 36,-64.202953,-31.465887,-64.199071,-31.447797
29.378975,Pavimento,109,79,1,Ruta,RN 9,-63.920076,-31.642234,-64.124602,-31.443435
8.43236,Pavimento,138,80,1,Autopista,RN A01,-64.124602,-31.443435,-64.202953,-31.465887
6.570984,Pavimento,60,45,,Avenida,RN 9,-64.124602,-31.443435,-64.182163,-31.421827
38.067419,Pavimento,138,80,1,Autopista,RN 1V0,-63.843614,-31.671680,-64.109104,-31.421923
3.938616,Pavimento,109,79,1,Ruta,RP 13,-63.843614,-31.671680,-63.881446,-31.686345
2.926906,Pavimento,138,80,,Autopista,RN A01,-64.109104,-31.421923,-64.124602,-31.443435
128.003607,Pavimento,109,79,1,Ruta,RN 158,-63.247828,-32.403375,-64.323071,-33.093173
34.141454,Pavimento,109,79,1,Ruta,RN 9,-63.247828,-32.403375,-63.465513,-32.161264
3.948109,Pavimento,109,79,,Ruta,RP 87,-63.465513,-32.161264,-63.431819,-32.140146
65.739681,Pavimento,109,79,1,Ruta,RN 9,-63.465513,-32.161264,-63.881446,-31.686345
65.003711,Pavimento,138,80,1,Autopista,RN 1V0,-63.431819,-32.140146,-63.843614,-31.671680
15.044764,Pavimento,109,79,,Ruta,RP 87,-63.431819,-32.140146,-63.397263,-32.018795
6.114665,Pavimento,109,79,,Ruta,RN 9,-63.881446,-31.686345,-63.920076,-31.642234
53.291373,Pavimento,109,79,1,Ruta,RP 10,-63.397263,-32.018795,-63.518250,-31.568722
33.536726,Pavimento,109,79,1,Ruta,RP 13,-63.518250,-31.568722,-63.843614,-31.671680
27.045019,Pavimento,109,79,1,Ruta,RP 10,-63.518250,-31.568722,-63.599773,-31.343001
24.614896,Pavimento,109,79,1,Ruta,RN 38,-64.772880,-30.726894,-64.978766,-30.852494
66.674878,Pavimento,109,79,1,Ruta,RP 16,-64.772880,-30.726894,-64.351997,-30.410503
15.930851,Pavimento,109,79,1,Ruta,RN 60,-64.351997,-30.410503,-64.439928,-30.288769
17.53855,Pavimento,138,80,2,Autopista,RN 20,-64.252134,-31.432970,-64.424030,-31.455131
0.956932,Pavimento,60,45,,Avenida,RN 36,-64.199071,-31.447797,-64.196349,-31.439488
6.66391,Pavimento,60,45,,Avenida,RN 20,-64.188582,-31.420110,-64.252134,-31.432970
2.276307,Pavimento,60,45,,Avenida,RN 36,-64.196349,-31.439488,-64.188582,-31.420110
0.639334,Pavimento,60,45,,Avenida,RN 20,-64.182163,-31.421827,-64.188582,-31.420110
2.745327,Pavimento,60,45,,Avenida,RN 9,-64.182163,-31.421827,-64.175888,-31.399071
4.624081,Pavimento,60,45,,Avenida,RN 9,-64.175888,-31.399071,-64.176447,-31.357370
4.866097,SIN DATO,,,,Calle,RP U 0,-64.175888,-31.399071,-64.126880,-31.387458
6.893197,Pavimento,138,80,1,Autopista,RN A01,-64.176447,-31.357370,-64.126880,-31.387458
64.635797,Pavimento,112,80,1,AutovIa,RN 9,-64.176447,-31.357370,-64.065689,-30.791182
3.36967,Pavimento,138,80,1,Autopista,RN A01,-64.126880,-31.387458,-64.116101,-31.414626
18.660877,Pavimento,112,80,,AutovIa,RP U 0,-64.126880,-31.387458,-63.937714,-31.343016
1.061242,Pavimento,138,80,,Autopista,RN A01,-64.116101,-31.414626,-64.109104,-31.421923
9.409176,Pavimento,109,79,1,Ruta,RN 9,-64.065689,-30.791182,-64.056175,-30.707798
49.406553,Pavimento,109,79,1,Ruta,RN 60,-64.065689,-30.791182,-64.340817,-30.425034
1.936265,Pavimento,109,79,,Ruta,RN 60,-64.340817,-30.425034,-64.351997,-30.410503
43.065974,Pavimento,109,79,1,Ruta,RN 9,-64.056175,-30.707798,-63.937805,-30.350134
48.076588,Pavimento,109,79,1,Ruta,RP 16,-63.937805,-30.350134,-64.340817,-30.425034
53.127339,Pavimento,109,79,1,Ruta,RN 9,-63.937805,-30.350134,-63.726460,-29.915516
59.884856,Pavimento,109,79,1,Ruta,RN 60,-64.439928,-30.288769,-64.703179,-29.801333
38.19548,Pavimento,109,79,1,Ruta,RN 60,-64.703179,-29.801333,-64.919087,-29.512969
17.821226,SIN DATO,,,1,Ruta,RP 22,-64.527290,-29.763779,-64.703179,-29.801333
9.415128,SIN DATO,,,1,Ruta,RP 22,-64.527290,-29.763779,-64.437233,-29.746153
4.366833,SIN DATO,,,1,Ruta,RP 22,-64.437233,-29.746153,-64.398834,-29.729834
4.7039,SIN DATO,,,1,Ruta,RP 16,-64.398834,-29.729834,-64.380081,-29.695518
7.534689,SIN DATO,,,1,Ruta,RP 22,-64.380081,-29.695518,-64.313370,-29.689491
8.097828,SIN DATO,,,1,Ruta,RP 22,-64.313370,-29.689491,-64.231789,-29.701767
8.994524,SIN DATO,,,1,Ruta,RP 22,-64.231789,-29.701767,-64.148735,-29.685925
1.41344,SIN DATO,,,1,Ruta,RP 22,-64.148735,-29.685925,-64.136642,-29.692871
5.184795,SIN DATO,,,1,Ruta,RP 22,-64.136642,-29.692871,-64.111191,-29.725195
3.623201,SIN DATO,,,1,Ruta,RP 22,-63.998871,-29.759760,-64.021484,-29.737587
10.113122,SIN DATO,,,1,Ruta,RP 22,-64.021484,-29.737587,-64.111191,-29.725195
32.570038,Pavimento,109,79,1,Ruta,RN 19,-63.618296,-31.333563,-63.937714,-31.343016
2.060118,Pavimento,109,79,,Ruta,RN 19,-63.599773,-31.343001,-63.618296,-31.333563
86.694037,Pavimento,109,79,1,Ruta,RP 17,-63.257359,-30.890125,-64.056175,-30.707798
60.986546,Pavimento,109,79,1,Ruta,RP 10,-63.257359,-30.890125,-63.618296,-31.333563
6.941411,SIN DATO,,,1,Ruta,RP 22,-63.856995,-29.912394,-63.800117,-29.930521
7.927985,SIN DATO,,,1,Ruta,RP 22,-63.800117,-29.930521,-63.726460,-29.915516
60.660532,Pavimento,109,79,1,Ruta,RN 60,-65.776617,-29.215524,-66.248750,-28.868697
84.392719,Pavimento,109,79,1,Ruta,RP 33,-65.776617,-29.215524,-65.733473,-28.467536
13.673393,Pavimento,109,79,1,Ruta,RN 38,-65.733473,-28.467536,-65.635264,-28.471060
0.830531,Pavimento,60,45,1,Avenida,RP 1,-65.773776,-28.467799,-65.774414,-28.460369
4.037189,Pavimento,60,45,,Avenida,RN 38,-65.773776,-28.467799,-65.733473,-28.467536
16.937016,Pavimento,70,48,1,Ruta,RP 2,-65.548019,-28.743336,-65.664604,-28.677221
9.681947,Pavimento,109,79,1,Ruta,RP 2,-65.664604,-28.677221,-65.624611,-28.602070
2.00934,Pavimento,70,48,1,Ruta,RP 2,-65.543121,-28.760450,-65.548019,-28.743336
4.943504,Pavimento,109,79,1,Ruta,RP 2,-65.624611,-28.602070,-65.619110,-28.560572
8.163559,Pavimento,109,79,1,Ruta,RP 2,-65.619110,-28.560572,-65.608376,-28.498957
2.095704,Pavimento,60,45,1,Avenida,RP 1,-65.774414,-28.460369,-65.753052,-28.459888
4.81085,Pavimento,109,79,1,Ruta,RP 1,-65.724228,-28.427370,-65.753052,-28.459888
46.674264,Pavimento,99,70,1,Ruta,RN 38,-65.635264,-28.471060,-65.613924,-28.092345
1.07623,Pavimento,109,79,1,Ruta,RP 1,-65.722054,-28.417936,-65.724228,-28.427370
3.048093,Pavimento,109,79,1,Ruta,RP 1,-65.713593,-28.391985,-65.722054,-28.417936
1.221376,Pavimento,109,79,1,Ruta,RP 1,-65.712967,-28.381344,-65.713593,-28.391985
3.3204,Pavimento,109,79,1,Ruta,RP 1,-65.708855,-28.354134,-65.712967,-28.381344
1.554105,Pavimento,109,79,1,Ruta,RP 1,-65.709000,-28.340126,-65.708855,-28.354134
10.532912,Pavimento,70,48,1,Ruta,RP 2,-65.608376,-28.498957,-65.635264,-28.471060
10.574981,Pavimento,70,48,1,Ruta,RP 2,-65.443642,-28.871288,-65.502174,-28.810259
12.835697,Pavimento,70,48,1,Ruta,RP 2,-65.443642,-28.871288,-65.343216,-28.907898
7.441085,Pavimento,70,48,1,Ruta,RP 2,-65.502174,-28.810259,-65.543121,-28.760450
1.794748,Pavimento,70,48,1,Ruta,RP 2,-65.343216,-28.907898,-65.330444,-28.911573
0.102782,Pavimento,70,48,1,Ruta,RP 2,-65.329002,-28.918097,-65.329376,-28.918964
1.003632,Pavimento,70,48,1,Ruta,RP 2,-65.330444,-28.911573,-65.329002,-28.918097
3.707619,Pavimento,70,48,1,Ruta,RP 2,-65.295425,-28.933613,-65.329376,-28.918964
2.573078,Pavimento,109,79,1,Ruta,RP 2,-65.269485,-28.934038,-65.295425,-28.933613
8.386036,Pavimento,109,79,1,Ruta,RP 2,-65.183891,-28.928864,-65.269485,-28.934038
2.778658,Pavimento,109,79,1,Ruta,RP 2,-65.155396,-28.929195,-65.183891,-28.928864
32.257435,Pavimento,109,79,1,Ruta,RN 157,-65.095292,-28.481293,-65.101177,-28.191205
11.861917,Pavimento,99,70,1,Ruta,RP 1,-65.811523,-28.070154,-65.785789,-28.171305
12.330248,Pavimento,99,70,1,Ruta,RP 1,-65.785789,-28.171305,-65.737167,-28.265308
0.201499,Pavimento,99,70,1,Ruta,RP 1,-65.865467,-27.955171,-65.864339,-27.956688
2.978966,Pavimento,99,70,1,Ruta,RP 1,-65.864339,-27.956688,-65.846806,-27.977766
0.590211,Pavimento,99,70,1,Ruta,RP 1,-65.864670,-27.950129,-65.865467,-27.955171
0.150236,Pavimento,99,70,1,Ruta,RP 1,-65.864245,-27.948827,-65.864670,-27.950129
0.143782,Pavimento,99,70,1,Ruta,RP 1,-65.863883,-27.947570,-65.864245,-27.948827
0.822879,Pavimento,99,70,1,Ruta,RP 1,-65.868135,-27.941471,-65.863883,-27.947570
0.100304,Pavimento,99,70,1,Ruta,RP 1,-65.868713,-27.940729,-65.868135,-27.941471
0.204883,Pavimento,99,70,1,Ruta,RP 1,-65.871293,-27.934131,-65.870658,-27.935818
0.644674,Pavimento,99,70,1,Ruta,RP 1,-65.870658,-27.935818,-65.868713,-27.940729
0.267281,Pavimento,99,70,1,Ruta,RP 1,-65.871601,-27.931812,-65.871293,-27.934131
0.075929,Pavimento,99,70,1,Ruta,RP 1,-65.871556,-27.931128,-65.871601,-27.931812
0.162412,Pavimento,99,70,1,Ruta,RP 1,-65.871063,-27.929730,-65.871556,-27.931128
0.452071,Pavimento,99,70,1,Ruta,RP 1,-65.868748,-27.926322,-65.871063,-27.929730
0.137398,Pavimento,99,70,1,Ruta,RP 1,-65.867709,-27.925494,-65.868748,-27.926322
0.288251,Pavimento,99,70,1,Ruta,RP 1,-65.867408,-27.923366,-65.867709,-27.925494
0.712891,Pavimento,99,70,1,Ruta,RP 1,-65.867977,-27.917283,-65.867408,-27.923366
1.029871,Pavimento,99,70,1,Ruta,RP 1,-65.840798,-27.990801,-65.841055,-28.000009
8.944396,Pavimento,99,70,1,Ruta,RP 1,-65.841055,-28.000009,-65.811523,-28.070154
0.623024,Pavimento,99,70,1,Ruta,RP 1,-65.841501,-27.985271,-65.840798,-27.990801
0.996915,Pavimento,99,70,1,Ruta,RP 1,-65.846806,-27.977766,-65.841501,-27.985271
0.249857,Pavimento,99,70,1,Ruta,RP 1,-65.881102,-27.904154,-65.879591,-27.905837
0.317157,Pavimento,99,70,1,Ruta,RP 1,-65.879591,-27.905837,-65.877638,-27.908085
0.094614,Pavimento,99,70,1,Ruta,RP 1,-65.880994,-27.903319,-65.881102,-27.904154
0.342941,Pavimento,99,70,1,Ruta,RP 1,-65.879924,-27.900376,-65.880994,-27.903319
0.625693,Pavimento,99,70,1,Ruta,RP 1,-65.877638,-27.908085,-65.874573,-27.912758
0.836986,Pavimento,99,70,1,Ruta,RP 1,-65.874573,-27.912758,-65.867977,-27.917283
0.214152,Pavimento,99,70,1,Ruta,RP 1,-65.878839,-27.898713,-65.879924,-27.900376
0.058502,Pavimento,99,70,1,Ruta,RP 1,-65.878485,-27.898289,-65.878839,-27.898713
0.097329,Pavimento,99,70,1,Ruta,RP 1,-65.878109,-27.897493,-65.878485,-27.898289
0.880374,Pavimento,99,70,1,Ruta,RP 1,-65.872198,-27.892953,-65.878109,-27.897493
0.675663,Pavimento,99,70,1,Ruta,RP 1,-65.868330,-27.888215,-65.872198,-27.892953
1.502196,Pavimento,99,70,1,Ruta,RP 1,-65.858289,-27.878640,-65.868330,-27.888215
1.094845,Pavimento,99,70,1,Ruta,RP 1,-65.853520,-27.870205,-65.858289,-27.878640
1.321502,Pavimento,70,48,1,Ruta,RP 1,-65.852885,-27.858513,-65.853520,-27.870205
0.080218,Pavimento,70,48,1,Ruta,RP 1,-65.852363,-27.857958,-65.852885,-27.858513
1.757273,Pavimento,70,48,1,Ruta,RP 1,-65.835963,-27.859872,-65.852363,-27.857958
0.200249,SIN DATO,,,,Ruta,RP 18,-65.835963,-27.859872,-65.834298,-27.859125
12.979491,SIN DATO,,,,Ruta,RP 18,-65.834298,-27.859125,-65.782761,-27.838188
9.014321,Pavimento,99,70,1,Ruta,RP 1,-65.737167,-28.265308,-65.709000,-28.340126
14.90669,SIN DATO,,,,Ruta,RP 27,-65.613924,-28.092345,-65.504414,-28.046949
11.930192,Pavimento,109,79,1,Ruta,RN 38,-65.613924,-28.092345,-65.580615,-28.005030
0.061711,SIN DATO,,,,Ruta,RP 9,-65.782368,-27.837782,-65.782761,-27.838188
9.609551,SIN DATO,,,,Ruta,RP 9,-65.790107,-27.781672,-65.782368,-27.837782
26.858235,Pavimento,109,79,,Ruta,RN 38,-65.580615,-28.005030,-65.584780,-27.769114
5.902776,Pavimento,70,48,1,Ruta,RP 308,-65.800780,-27.750727,-65.790107,-27.781672
5.123596,Pavimento,70,48,1,Ruta,RP 308,-65.794453,-27.720113,-65.800780,-27.750727
2.16546,Pavimento,70,48,1,Ruta,RP 308,-65.795389,-27.702702,-65.794453,-27.720113
0.649509,Pavimento,70,48,1,Ruta,RP 308,-65.795555,-27.696909,-65.795389,-27.702702
1.427503,Pavimento,70,48,1,Ruta,RP 308,-65.792839,-27.684648,-65.795555,-27.696909
0.363675,Pavimento,70,48,1,Ruta,RP 308,-65.792839,-27.684648,-65.789923,-27.682640
0.051074,Pavimento,70,48,1,Ruta,RP 308,-65.789923,-27.682640,-65.789517,-27.682354
0.588234,Pavimento,70,48,1,Ruta,RP 308,-65.789517,-27.682354,-65.785086,-27.678850
0.203384,Pavimento,70,48,1,Ruta,RP 308,-65.785086,-27.678850,-65.783230,-27.678051
3.478778,Pavimento,70,48,1,Ruta,RP 308,-65.783230,-27.678051,-65.766195,-27.668674
0.196037,Pavimento,70,48,1,Ruta,RP 308,-65.766195,-27.668674,-65.764865,-27.669061
0.063015,Pavimento,70,48,1,Ruta,RP 308,-65.764865,-27.669061,-65.764364,-27.668810
0.254618,Pavimento,70,48,1,Ruta,RP 308,-65.764364,-27.668810,-65.763590,-27.666672
0.395635,Pavimento,70,48,1,Ruta,RP 308,-65.763590,-27.666672,-65.764655,-27.663423
0.518413,Pavimento,70,48,1,Ruta,RP 308,-65.764655,-27.663423,-65.761433,-27.666671
1.143188,Pavimento,70,48,1,Ruta,RP 308,-65.761433,-27.666671,-65.753389,-27.666668
0.32195,Pavimento,70,48,1,Ruta,RP 308,-65.752269,-27.666668,-65.753389,-27.666668
0.139931,Pavimento,70,48,1,Ruta,RP 308,-65.751021,-27.666667,-65.752269,-27.666668
0.220763,Pavimento,70,48,1,Ruta,RP 308,-65.751021,-27.666667,-65.749930,-27.666667
3.901239,Pavimento,109,79,1,Ruta,RP 308,-65.746898,-27.637437,-65.749930,-27.666667
2.847332,Pavimento,109,79,1,Ruta,RP 308,-65.734583,-27.620070,-65.746898,-27.637437
0.36765,Pavimento,109,79,1,Ruta,RP 308,-65.734583,-27.620070,-65.730882,-27.619696
0.421324,Pavimento,109,79,1,Ruta,RP 308,-65.730882,-27.619696,-65.726639,-27.619281
0.092947,Pavimento,109,79,1,Ruta,RP 308,-65.726639,-27.619281,-65.725703,-27.619189
0.501364,Pavimento,109,79,1,Ruta,RP 308,-65.725703,-27.619189,-65.720654,-27.618698
0.16521,Pavimento,109,79,1,Ruta,RP 308,-65.720654,-27.618698,-65.718989,-27.618546
0.151514,Pavimento,109,79,1,Ruta,RP 308,-65.718989,-27.618546,-65.717462,-27.618406
0.107763,Pavimento,109,79,1,Ruta,RP 308,-65.717462,-27.618406,-65.716376,-27.618306
0.311273,Pavimento,109,79,1,Ruta,RP 308,-65.716376,-27.618306,-65.713239,-27.618020
0.277043,Pavimento,109,79,1,Ruta,RP 308,-65.713239,-27.618020,-65.710446,-27.617773
0.103683,Pavimento,109,79,1,Ruta,RP 308,-65.710446,-27.617773,-65.709406,-27.617845
0.180129,Pavimento,109,79,1,Ruta,RP 308,-65.709406,-27.617845,-65.707602,-27.618090
0.761542,Pavimento,109,79,1,Ruta,RP 308,-65.707602,-27.618090,-65.700274,-27.619763
0.511511,Pavimento,109,79,1,Ruta,RP 308,-65.700274,-27.619763,-65.697304,-27.623512
